OrderID,OrderDate,CustomerName,CustomerEmail,Country,City,ProductName,Category,Quantity,UnitPrice,Total,Currency,PaymentMethod,DeliveryDate,DeliveryStatus,Notes,CombinedField
,2024-12-10,احمد محمد,ahmed[at]gmail[dot]com,EGY, ,Lap-top,Laptop,1,USD 100,10000,,,04-12-2025,Delivered,urgent,Order#None | Customer: احمد محمد | Product: Lap-top | Price: USD 100
3073.0,03/03/2024,أحمـــد    محمد,,EGY,Cairo,Laptop,Laptop,three,2500,,EUR,pay on delevery,2035-01-01,delivered,العميل طلب الغاء,Order#3073 | Customer: أحمـــد    محمد | Product: Laptop | Price: 2500
,11-17-2024,AHMED MOHAMED,#######@hotmail.com,egypt,,IPHONE,,2,,5000,جنيه,pay on delevery,07-16-2024,delivered,XX,Order#None | Customer: AHMED MOHAMED | Product: IPHONE | Price: 
9642.0,04/06/2024,أحمـــد    محمد,hardinsonya@...,egypt,,HEADPHONES,accessory,2,3000,5000,جنيه,,2023-12-07,Delivered,urgent,Order#9642 | Customer: أحمـــد    محمد | Product: HEADPHONES | Price: 3000
6952.0,,,,uae,,,Accessories,Two,two thousand,5000,USD 300,pay on delevery,16/09/2024,Delivered,,Order#6952 | Customer: None | Product: None | Price: two thousand
,,,ahmed[at]gmail[dot]com,EG,Alex,Laptop,Accessories,,2500 جنيه,,,,2035-01-01,,العميل طلب الغاء,Order#None | Customer:  | Product: Laptop | Price: 2500 جنيه
,05/09/2023,Ahmed محمد,invalid_email,UAE,Dubai,Headphones,Mobile,3,1500,10000,,,,lost,العميل طلب الغاء,Order#None | Customer: Ahmed محمد | Product: Headphones | Price: 1500
,2023-12-02,,,,Cairo,Headphones,,Two,2500 جنيه,5000,usd,,,pending,العميل طلب الغاء,Order#None | Customer: None | Product: Headphones | Price: 2500 جنيه
1061.0,,Ahmed محمد,invalid_email,مصر, ,Laptop,Mobile,1,EGP,wrong,جنيه,cash,2035-01-01,,العميل طلب الغاء,Order#1061 | Customer: Ahmed محمد | Product: Laptop | Price: EGP
9671.0,08/08/2024,AHMED MOHAMED,jordanrivera@...,EGY,Dubai,iph0ne,mobile,3,3000,10000,USD,pay on delevery,,pending,العميل طلب الغاء,Order#9671 | Customer: AHMED MOHAMED | Product: iph0ne | Price: 3000
,invalid,AHMED MOHAMED,JOHNBENSON@PACHECO.NET,egypt,cairo,,,Two,,10000,USD,cash,2024-02-21,,urgent,Order#None | Customer: AHMED MOHAMED | Product: None | Price: 
,2035-01-01,,,Egypt,alex,,,1,2500,10000,جنيه,paypal,invalid,Delivered,XX,Order#None | Customer:  | Product: None | Price: 2500
3149.0,invalid,أحمـــد    محمد,ASOTO@BISHOP.BIZ,egypt, ,iPhone,mobile,2,2500 جنيه,wrong,,,,pending,تحقق,Order#3149 | Customer: أحمـــد    محمد | Product: iPhone | Price: 2500 جنيه
9766.0,,Ahmed محمد,hernandeztanya@...,egypt,Dubai,HEADPHONES,Mobile,Two,two thousand,5000,جنيه,pay on delevery,2023-07-29,pending,,Order#9766 | Customer: Ahmed محمد | Product: HEADPHONES | Price: two thousand
,invalid,AHMED MOHAMED,victorlogan@..., ,Alex,Lap-top,Accessories,Two,2500 جنيه,,جنيه,cash,,lost,XX,Order#None | Customer: AHMED MOHAMED | Product: Lap-top | Price: 2500 جنيه
,2035-01-01,,JOSHUA88@HERNANDEZ-HICKS.COM,EGY,Alex,,mobile,,3000,wrong,EUR,paypal,09-12-2023,delivered,,Order#None | Customer: None | Product: None | Price: 3000
6567.0,2024-05-06,احمد محمد,invalid_email,EGY, ,IPHONE,Accessories,,1000,wrong,,pay on delevery,20/12/2023,pending,العميل طلب الغاء,Order#6567 | Customer: احمد محمد | Product: IPHONE | Price: 1000
2947.0,,AHMED MOHAMED,invalid_email,UAE,Alex,Laptop,Laptop,2,2500 جنيه,5000,جنيه,Credit Card,2035-01-01,pending,XX,Order#2947 | Customer: AHMED MOHAMED | Product: Laptop | Price: 2500 جنيه
,2035-01-01,,,uae,alex,Lap-top,Accessories,3,EGP,wrong,EGP,pay on delevery,23/10/2024,lost,العميل طلب الغاء,Order#None | Customer: None | Product: Lap-top | Price: EGP
,,,,uae,alex,Lap-top,Mobile,three,2500 جنيه,,USD,Credit Card,invalid,,XX,Order#None | Customer: None | Product: Lap-top | Price: 2500 جنيه
,,احمد محمد,,EGY, ,I-phone,Mobile,2,1500,,جنيه,cash,24/07/2024,Pending,,Order#None | Customer: احمد محمد | Product: I-phone | Price: 1500
2104.0,,,ahmed[at]gmail[dot]com,Egypt,cairo,,Mobile,,USD 100,wrong,,cash,2023-08-15,pending,...,Order#2104 | Customer:  | Product: None | Price: USD 100
5893.0,,احمد محمد,ewilliams@lester-briggs.com,EGY,Alex,Lap-top,Laptop,,2500 جنيه,5000,usd,,,,...,Order#5893 | Customer: احمد محمد | Product: Lap-top | Price: 2500 جنيه
,,Ahmed محمد,,KSA,alex,I-phone,,three,1500,5000,usd,pay on delevery,invalid,,العميل طلب الغاء,Order#None | Customer: Ahmed محمد | Product: I-phone | Price: 1500
,invalid,أحمـــد    محمد,#######@hotmail.com,EGY,Cairo,I-phone,Mobile,1,2500 جنيه,,USD,paypal,05-26-2024,lost,,Order#None | Customer: أحمـــد    محمد | Product: I-phone | Price: 2500 جنيه
2466.0,2025-03-13,AHMED MOHAMED,,EGY,Alex,I-phone,Accessories,2,EGP,wrong,جنيه,cash,invalid,pending,...,Order#2466 | Customer: AHMED MOHAMED | Product: I-phone | Price: EGP
3282.0,2023-09-22,احمد محمد,invalid_email,UAE,alex,HEADPHONES,Laptop,1,2500,,USD 300,pay on delevery,,,,Order#3282 | Customer: احمد محمد | Product: HEADPHONES | Price: 2500
,2025-04-18,Ahmed محمد,ACRUZ@HOTMAIL.COM,,Alex,iph0ne,Mobile,three,2500,10000,Ten Thousand Egyptian Pounds,Credit Card,2035-01-01,pending,...,Order#None | Customer: Ahmed محمد | Product: iph0ne | Price: 2500
1241.0,,أحمـــد    محمد,,KSA,alex,,Mobile,Two,2500,10000,EUR,cash,invalid,,XX,Order#1241 | Customer: أحمـــد    محمد | Product: None | Price: 2500
,2025-03-04,AHMED MOHAMED,BSANCHEZ@GMAIL.COM,uae,,I-phone,,Two,two thousand,10000,EGP,paypal,2025-03-03,,,Order#None | Customer: AHMED MOHAMED | Product: I-phone | Price: two thousand
5052.0,10-10-2024,,alan33@buck.com,KSA,cairo,HEADPHONES,HEADPHONES,1,,5000,جنيه,Credit Card,,Delivered,,Order#5052 | Customer: None | Product: HEADPHONES | Price: 
,invalid,Jennifer Hickman,ahmed[at]gmail[dot]com,EG,cairo,HEADPHONES,Mobile,1,1000,wrong,,,04/09/2023,,...,Order#None | Customer: Jennifer Hickman | Product: HEADPHONES | Price: 1000
,01-01-2025,أحمـــد    محمد,invalid_email,Egypt,cairo,IPHONE,Mobile,,2500 جنيه,,usd,paypal,2035-01-01,,,Order#None | Customer: أحمـــد    محمد | Product: IPHONE | Price: 2500 جنيه
2340.0,2024-08-31,Ahmed محمد,invalid_email,KSA,cairo,IPHONE,Accessories,2,USD 100,5000,EUR,Credit Card,,,العميل طلب الغاء,Order#2340 | Customer: Ahmed محمد | Product: IPHONE | Price: USD 100
,10/08/2023,,ahmed[at]gmail[dot]com,EGY,Dubai,Lap-top,Accessories,2,EGP,,EGP,cash,23/01/2024,pending,,Order#None | Customer: None | Product: Lap-top | Price: EGP
8848.0,,,danielwright@...,uae,alex,iPhone,mobile,3,,,usd,Credit Card,,delivered,urgent,Order#8848 | Customer:  | Product: iPhone | Price: None
,2035-01-01,AHMED MOHAMED,invalid_email,ksa,cairo,HEADPHONES,Accessories,1,,wrong,Ten Thousand Egyptian Pounds,,15/10/2024,lost,,Order#None | Customer: AHMED MOHAMED | Product: HEADPHONES | Price: None
,2035-01-01,Ahmed محمد,,EG,Alex,iph0ne,Mobile,3,,10000,EGP,Credit Card,,,,Order#None | Customer: Ahmed محمد | Product: iph0ne | Price: 
5480.0,10-17-2024,احمد محمد,CHAMBERSJEFFERY@FORBES.BIZ, , ,Headphones,,3,2500,wrong,USD 300,cash,invalid,,urgent,Order#5480 | Customer: احمد محمد | Product: Headphones | Price: 2500
,03-19-2024,,BRIAN72@RIVERA.COM,egypt,Alex,iPhone,accessory,1,2500 جنيه,10000,Ten Thousand Egyptian Pounds,Credit Card,invalid,lost,تحقق,Order#None | Customer:  | Product: iPhone | Price: 2500 جنيه
,invalid,,johnbrown@...,KSA,Dubai,iph0ne,Laptop,3,USD 100,,EGP,,,Pending,تحقق,Order#None | Customer:  | Product: iph0ne | Price: USD 100
5763.0,09/09/2023,احمد محمد,ahmed[at]gmail[dot]com,,Cairo,Laptop,Laptop,1,3000,wrong,USD 300,paypal,2035-01-01,,,Order#5763 | Customer: احمد محمد | Product: Laptop | Price: 3000
,2035-01-01,أحمـــد    محمد,invalid_email, ,cairo,Headphones,,three,EGP,5000,Ten Thousand Egyptian Pounds,paypal,29/02/2024,,تحقق,Order#None | Customer: أحمـــد    محمد | Product: Headphones | Price: EGP
5550.0,21/09/2024,,stevensandoval@gmail.com, ,,Laptop,Laptop,2,1000,10000,,pay on delevery,,Delivered,XX,Order#5550 | Customer: None | Product: Laptop | Price: 1000
3494.0,,Ahmed محمد,gflowers@...,EGY,cairo,HEADPHONES,Accessories,2,,,,,2023-11-02,lost,العميل طلب الغاء,Order#3494 | Customer: Ahmed محمد | Product: HEADPHONES | Price: None
3069.0,26/09/2023,Rebecca Bailey,ahmed[at]gmail[dot]com,مصر, ,iph0ne,Accessories,,,,جنيه,Credit Card,03-17-2025,Delivered,تحقق,Order#3069 | Customer: Rebecca Bailey | Product: iph0ne | Price: 
9213.0,2035-01-01,,ALICIAGONZALEZ@HOTMAIL.COM,Egypt,cairo,HEADPHONES,Accessories,three,two thousand,10000,USD 300,paypal,2035-01-01,pending,العميل طلب الغاء,Order#9213 | Customer:  | Product: HEADPHONES | Price: two thousand
,19/11/2024,,,egypt,alex,Lap-top,accessory,2,EGP,10000,EGP,pay on delevery,2025-07-01,pending,...,Order#None | Customer: None | Product: Lap-top | Price: EGP
2977.0,,احمد محمد,#######@hotmail.com,EGY,Alex,iPhone,,Two,two thousand,5000,,,,Delivered,...,Order#2977 | Customer: احمد محمد | Product: iPhone | Price: two thousand
,,,,Egypt,Alex,I-phone,I-phone,2,USD 100,5000,USD 300,paypal,invalid,Pending,,Order#None | Customer: None | Product: I-phone | Price: USD 100
,2035-01-01,Ahmed محمد,,Egypt,cairo,Laptop,Laptop,,,wrong,,pay on delevery,,Pending,,Order#None | Customer: Ahmed محمد | Product: Laptop | Price: 
,,أحمـــد    محمد,ALLENCINDY@HOTMAIL.COM,EGY,Alex,Lap-top,Laptop,2,two thousand,10000,EGP,cash,07-13-2024,delivered,تحقق,Order#None | Customer: أحمـــد    محمد | Product: Lap-top | Price: two thousand
2320.0,2035-01-01,,,UAE,Alex,iPhone,mobile,1,USD 100,,,paypal,25/06/2024,Delivered,...,Order#2320 | Customer:  | Product: iPhone | Price: USD 100
,2035-01-01,,invalid_email,egypt,alex,Laptop,accessory,1,3000,wrong,USD,cash,,lost,,Order#None | Customer:  | Product: Laptop | Price: 3000
8477.0,,AHMED MOHAMED,ahmed[at]gmail[dot]com,egypt,,iPhone,Accessories,Two,,10000,Ten Thousand Egyptian Pounds,pay on delevery,03-09-2025,,...,Order#8477 | Customer: AHMED MOHAMED | Product: iPhone | Price: 
,,Ahmed محمد,KRISTIN87@MCKAY.COM,ksa, ,IPHONE,Laptop,,2500,wrong,EUR,,12-03-2024,,العميل طلب الغاء,Order#None | Customer: Ahmed محمد | Product: IPHONE | Price: 2500
,,Michelle King,hendrixlisa@...,uae,Alex,Headphones,accessory,1,,10000,,pay on delevery,,lost,XX,Order#None | Customer: Michelle King | Product: Headphones | Price: None
5858.0,,احمد محمد,rebeccaprice@...,egypt,cairo,,Laptop,2,2500,wrong,,Credit Card,,,,Order#5858 | Customer: احمد محمد | Product: None | Price: 2500
,,أحمـــد    محمد,AMY39@SUTTON-ALLEN.COM, ,cairo,iph0ne,,3,1000,10000,,paypal,2035-01-01,Delivered,,Order#None | Customer: أحمـــد    محمد | Product: iph0ne | Price: 1000
9395.0,11-28-2023,أحمـــد    محمد,melaniebenitez@...,مصر,Cairo,iph0ne,,2,,,USD,cash,04-13-2024,,urgent,Order#9395 | Customer: أحمـــد    محمد | Product: iph0ne | Price: None
8250.0,,,,مصر, ,HEADPHONES,HEADPHONES,3,2500 جنيه,10000,Ten Thousand Egyptian Pounds,paypal,,pending,العميل طلب الغاء,Order#8250 | Customer: None | Product: HEADPHONES | Price: 2500 جنيه
9741.0,22/02/2024,Ahmed محمد,KSALAZAR@YAHOO.COM,EGY,,iph0ne,Laptop,Two,EGP,,usd,,,Delivered,,Order#9741 | Customer: Ahmed محمد | Product: iph0ne | Price: EGP
,27/06/2024,Ahmed محمد,stephanieharris@...,EG,cairo,IPHONE,Mobile,3,two thousand,,جنيه,paypal,2035-01-01,,XX,Order#None | Customer: Ahmed محمد | Product: IPHONE | Price: two thousand
5725.0,invalid,Christina Camacho,brandonanthony@reeves-salas.com, ,cairo,Lap-top,,1,,,Ten Thousand Egyptian Pounds,cash,,,XX,Order#5725 | Customer: Christina Camacho | Product: Lap-top | Price: None
,2035-01-01,أحمـــد    محمد,#######@hotmail.com,egypt,alex,iph0ne,Laptop,,2500 جنيه,,,,2024-04-16,pending,...,Order#None | Customer: أحمـــد    محمد | Product: iph0ne | Price: 2500 جنيه
,04-01-2024,احمد محمد,#######@hotmail.com,EGY,alex,Lap-top,Laptop,,2500 جنيه,,,cash,2035-01-01,Delivered,العميل طلب الغاء,Order#None | Customer: احمد محمد | Product: Lap-top | Price: 2500 جنيه
6793.0,,احمد محمد,,EGY,cairo,I-phone,accessory,,3000,,EGP,paypal,,,urgent,Order#6793 | Customer: احمد محمد | Product: I-phone | Price: 3000
,,أحمـــد    محمد,,EGY,cairo,iph0ne,accessory,Two,2500,,جنيه,,2025-04-14,lost,,Order#None | Customer: أحمـــد    محمد | Product: iph0ne | Price: 2500
1126.0,04-12-2025,أحمـــد    محمد,LUKEDAWSON@HOTMAIL.COM,UAE, ,Laptop,,,,10000,جنيه,pay on delevery,,delivered,XX,Order#1126 | Customer: أحمـــد    محمد | Product: Laptop | Price: None
1168.0,,Taylor Miller,ahmed[at]gmail[dot]com,Egypt,alex,,Mobile,2,1000,,,cash,12-07-2024,pending,,Order#1168 | Customer: Taylor Miller | Product: None | Price: 1000
8362.0,06-28-2024,احمد محمد,mallory16@...,KSA,,iPhone,Mobile,Two,EGP,,USD 300,paypal,,,...,Order#8362 | Customer: احمد محمد | Product: iPhone | Price: EGP
,invalid,احمد محمد,ahmed[at]gmail[dot]com,,Alex,iph0ne,iph0ne,2,two thousand,,usd,cash,2024-05-06,delivered,XX,Order#None | Customer: احمد محمد | Product: iph0ne | Price: two thousand
2339.0,,AHMED MOHAMED,invalid_email, , ,Lap-top,,,EGP,5000,,pay on delevery,12-13-2024,,العميل طلب الغاء,Order#2339 | Customer: AHMED MOHAMED | Product: Lap-top | Price: EGP
,2035-01-01,أحمـــد    محمد,JOSEJENKINS@HOTMAIL.COM,egypt,,Headphones,,Two,,wrong,EUR,cash,,,...,Order#None | Customer: أحمـــد    محمد | Product: Headphones | Price: None
7374.0,12/09/2024,AHMED MOHAMED,invalid_email,, ,,Accessories,1,1500,5000,جنيه,pay on delevery,,Delivered,...,Order#7374 | Customer: AHMED MOHAMED | Product: None | Price: 1500
,,أحمـــد    محمد,#######@hotmail.com,KSA,,Laptop,Laptop,Two,two thousand,10000,,pay on delevery,invalid,,,Order#None | Customer: أحمـــد    محمد | Product: Laptop | Price: two thousand
6170.0,10/12/2023,احمد محمد,KARENVARGAS@WEEKS-ALVARADO.COM,uae,Dubai,HEADPHONES,Mobile,1,,,,cash,invalid,,العميل طلب الغاء,Order#6170 | Customer: احمد محمد | Product: HEADPHONES | Price: None
3185.0,invalid,AHMED MOHAMED,,EGY,cairo,Lap-top,Mobile,2,,,USD 300,Credit Card,2035-01-01,delivered,تحقق,Order#3185 | Customer: AHMED MOHAMED | Product: Lap-top | Price: 
2198.0,26/09/2024,AHMED MOHAMED,#######@hotmail.com,,Alex,iph0ne,iph0ne,2,2500,,,cash,2035-01-01,pending,...,Order#2198 | Customer: AHMED MOHAMED | Product: iph0ne | Price: 2500
,05/12/2023,أحمـــد    محمد,,,Alex,HEADPHONES,Mobile,three,two thousand,,USD 300,pay on delevery,23/03/2024,Delivered,,Order#None | Customer: أحمـــد    محمد | Product: HEADPHONES | Price: two thousand
5705.0,26/02/2024,AHMED MOHAMED,, ,,iPhone,iPhone,three,,wrong,Ten Thousand Egyptian Pounds,,,delivered,XX,Order#5705 | Customer: AHMED MOHAMED | Product: iPhone | Price: 
,2035-01-01,احمد محمد,JONESRICKY@HOTMAIL.COM,مصر,alex,HEADPHONES,Laptop,three,USD 100,5000,usd,,2024-01-25,lost,XX,Order#None | Customer: احمد محمد | Product: HEADPHONES | Price: USD 100
9433.0,2025-02-24,Beverly Baker,xrichards@...,EG,alex,HEADPHONES,Mobile,1,USD 100,wrong,Ten Thousand Egyptian Pounds,pay on delevery,,delivered,,Order#9433 | Customer: Beverly Baker | Product: HEADPHONES | Price: USD 100
,,AHMED MOHAMED,ahmed[at]gmail[dot]com,EGY,alex,IPHONE,Laptop,2,3000,10000,Ten Thousand Egyptian Pounds,paypal,invalid,Delivered,urgent,Order#None | Customer: AHMED MOHAMED | Product: IPHONE | Price: 3000
,,AHMED MOHAMED,hillchristopher@...,Egypt, ,HEADPHONES,HEADPHONES,1,,10000,EGP,,11-22-2023,Pending,,Order#None | Customer: AHMED MOHAMED | Product: HEADPHONES | Price: 
4532.0,,Ahmed محمد,#######@hotmail.com,EGY,cairo,,accessory,1,two thousand,5000,USD,cash,08/08/2024,pending,urgent,Order#4532 | Customer: Ahmed محمد | Product: None | Price: two thousand
,invalid,Ahmed محمد,ahmed[at]gmail[dot]com,KSA,,Laptop,Laptop,2,3000,,Ten Thousand Egyptian Pounds,pay on delevery,2035-01-01,Pending,...,Order#None | Customer: Ahmed محمد | Product: Laptop | Price: 3000
,invalid,,,,Alex,I-phone,accessory,3,2500 جنيه,10000,Ten Thousand Egyptian Pounds,cash,,Delivered,...,Order#None | Customer:  | Product: I-phone | Price: 2500 جنيه
,2024-03-22,Ahmed محمد,,,,IPHONE,accessory,1,3000,5000,EGP,paypal,02-09-2024,Pending,urgent,Order#None | Customer: Ahmed محمد | Product: IPHONE | Price: 3000
9697.0,14/08/2023,AHMED MOHAMED,dstewart@...,KSA,Cairo,iph0ne,Accessories,3,USD 100,10000,usd,Credit Card,,,XX,Order#9697 | Customer: AHMED MOHAMED | Product: iph0ne | Price: USD 100
,,أحمـــد    محمد,ernest81@gmail.com, , ,,Laptop,2,,,Ten Thousand Egyptian Pounds,pay on delevery,2025-06-05,lost,...,Order#None | Customer: أحمـــد    محمد | Product: None | Price: 
,,,msimmons@...,EGY,Cairo,HEADPHONES,accessory,3,EGP,10000,EGP,paypal,,Pending,تحقق,Order#None | Customer: None | Product: HEADPHONES | Price: EGP
,2035-01-01,احمد محمد,ahmed[at]gmail[dot]com,egypt, ,Laptop,Laptop,Two,,5000,USD 300,,04/05/2024,,,Order#None | Customer: احمد محمد | Product: Laptop | Price: 
,2024-01-22,,nrodriguez@...,uae,Alex,iPhone,Accessories,1,USD 100,10000,,Credit Card,2035-01-01,pending,urgent,Order#None | Customer: None | Product: iPhone | Price: USD 100
,2024-09-16,احمد محمد,,EGY,,Headphones,Headphones,2,,,usd,,09/05/2024,pending,urgent,Order#None | Customer: احمد محمد | Product: Headphones | Price: 
,invalid,Todd Leblanc,,UAE, ,Lap-top,accessory,1,EGP,,Ten Thousand Egyptian Pounds,cash,invalid,,,Order#None | Customer: Todd Leblanc | Product: Lap-top | Price: EGP
,invalid,أحمـــد    محمد,millstara@...,UAE,cairo,iPhone,iPhone,2,EGP,wrong,EUR,cash,,,تحقق,Order#None | Customer: أحمـــد    محمد | Product: iPhone | Price: EGP
,03/07/2025,احمد محمد,invalid_email,Egypt,Alex,IPHONE,Mobile,2,USD 100,10000,USD 300,pay on delevery,2024-03-16,delivered,...,Order#None | Customer: احمد محمد | Product: IPHONE | Price: USD 100
4669.0,02-10-2024,,ahmed[at]gmail[dot]com,KSA,,Headphones,mobile,1,1000,,,,,Pending,...,Order#4669 | Customer:  | Product: Headphones | Price: 1000
,2035-01-01,AHMED MOHAMED,,مصر,Alex,IPHONE,IPHONE,1,,5000,EGP,paypal,2024-10-23,pending,XX,Order#None | Customer: AHMED MOHAMED | Product: IPHONE | Price: None
1988.0,2035-01-01,Anthony Merritt,kayladudley@...,egypt,Cairo,I-phone,Accessories,2,USD 100,5000,USD 300,cash,,lost,تحقق,Order#1988 | Customer: Anthony Merritt | Product: I-phone | Price: USD 100
,10/08/2024,احمد محمد,ahmed[at]gmail[dot]com,egypt,Alex,IPHONE,Mobile,3,EGP,wrong,Ten Thousand Egyptian Pounds,paypal,,Delivered,urgent,Order#None | Customer: احمد محمد | Product: IPHONE | Price: EGP
3160.0,2023-12-08,Ahmed محمد,ahmed[at]gmail[dot]com,KSA,cairo,iph0ne,Mobile,1,3000,,USD,Credit Card,,delivered,,Order#3160 | Customer: Ahmed محمد | Product: iph0ne | Price: 3000
4233.0,2035-01-01,,ahmed[at]gmail[dot]com,,,IPHONE,Laptop,Two,3000,,,paypal,invalid,lost,XX,Order#4233 | Customer:  | Product: IPHONE | Price: 3000
3966.0,08/10/2023,Laurie Daniels,,uae,Cairo,iph0ne,,3,2500 جنيه,wrong,USD,paypal,invalid,Delivered,تحقق,Order#3966 | Customer: Laurie Daniels | Product: iph0ne | Price: 2500 جنيه
,,,,uae,alex,I-phone,I-phone,2,2500 جنيه,,USD,,2035-01-01,lost,تحقق,Order#None | Customer:  | Product: I-phone | Price: 2500 جنيه
,19/05/2024,Steven Wong,invalid_email,,Dubai,I-phone,I-phone,,3000,,usd,cash,2024-05-07,Delivered,...,Order#None | Customer: Steven Wong | Product: I-phone | Price: 3000
,2035-01-01,Ahmed محمد,ahmed[at]gmail[dot]com,UAE,Cairo,IPHONE,Mobile,,two thousand,,EGP,cash,,pending,...,Order#None | Customer: Ahmed محمد | Product: IPHONE | Price: two thousand
,03-28-2024,,NVELEZ@HOTMAIL.COM,,cairo,I-phone,Laptop,1,,,,,01-21-2024,,العميل طلب الغاء,Order#None | Customer:  | Product: I-phone | Price: 
,,أحمـــد    محمد,,ksa,Dubai,,,2,,,,paypal,2035-01-01,lost,,Order#None | Customer: أحمـــد    محمد | Product: None | Price: 
7106.0,invalid,AHMED MOHAMED,FERNANDEZSUSAN@YAHOO.COM,EGY,alex,HEADPHONES,Mobile,three,USD 100,,Ten Thousand Egyptian Pounds,paypal,invalid,lost,,Order#7106 | Customer: AHMED MOHAMED | Product: HEADPHONES | Price: USD 100
